Jokes,Offensive,Explicit
"While working in a restaurant, a native American family asked me to take their reservation, its weird, because I swear we took it years ago.",1,no
"My neighbors are a gay couple, they are very nice they gave me a watch as a house-warming gift, they unfortunately misunderstood when I said I wanted a watch.",1,no
"A guy calls his asian girlfriend to surprise her for her birthday, he pulls out the gift from his back a says: ""okay, open your eyes!"", she says: ""you never told me to close them..""",1,no
"My girlfriend just broke up with me and her reasoning is so weird, she said I had the body of a ten year old, I don’t know how did she find it, it was locked in the freezer.",1,no
"Some of the black guys at work are making fun of me for my fake chains I am wearing, but I at least I didn’t have to try to break out of mine.",1,no
"The hardest part of dating a musician is that you know they will write a song about you when you break up. So I am writing a song before I cut her off,  because I know when we break up she will write a song about domestic violence, but what she doesn’t know is that I am gonna bear her to it.",1,yes
"I cant take jokes about 9/11, a close friend of mine was working in the world trade center and I remember the night before he was so excited about his company throwing a pizza party and he wanted to know what kind of pizza they are getting, but I think they ended up getting a couple of plains.",1,no
"I just got fired on the first day of a new job for sleeping with one of the women, for context, I walked into the room and she was already naked, I guess they just wanted me to do the autopsy.",1,yes
"I failed my eye exam yesterday, they asked me if I can see the red line and I said yeah, but then they asked me if I have seen the line that is predominately black, and I said yeah, I passed by the unemployment  office.",1,no
"I paid a contractor a lot of money to put a small bar stool in my basement, just a small change.
It's not the first time I paid to see a minor change.",1,no
"my ex used to be this environmentalist, ""use paper straws"" and ""save the turtles"" type of girl. But then then she became a lesbian and now she's the one getting fucked by plastic.",1,yes
Why doesn’t Santa have any kids? He only comes once a year and it’s down a chimney!,1,no
Why was the snowman standing by the sidewalk? He heard the snowblower was coming.,1,no
What do priests and Christmas trees have in common? Their balls are just ornamental.,1,no
"What do priests and Christmas trees have in common? Balls that are supposed to just be for decoration, but it’s usually the kids who end up playing with them.",1,no
"What do boobs and toy trains have in common? They're supposed to be for kids, but Dad usually ends up playing with them.",1,yes
Why don't chinese kids believe in Santa? Because they make the presents.,1,no
What do women and police cars have in common? They both make a lot of noise to let you know that they're coming.,1,no
"A middle-aged woman goes to a tattoo parlor and asks the tattoo artist to tattoo ""Thanksgiving"" on the inside of one of her thighs, and ""Christmas"" on the inside of the other thigh. The tattoo artist is curious about this and asks, ""Why such an odd request?"". The woman tells him, ""My husband always complains that there's nothing good to eat between Thanksgiving and Christmas.""",1,no
"Man was going down on his wife when he stops and says: “Geez you’ve got a big pussy. Geez you’ve got a big pussy.”
Wife says “why did you say it twice?” “I didn’t”",1,yes
"A man buys a pack of condoms at the pharmacy. The pharmacist says ""Large pack, huh?"" The guy buying says ""Yeah. I'm meeting my girlfriend's parents tonight. After dinner when we go home we'll be getting it on."" Later at the dinner, the guy is praying before he eats his food. His girlfriend says ""I didn't know you were religious."" The guy replies ""I didn't know your dad was a pharmacist.""",1,yes
"Mickey and Minnie Mouse are at a divorce court. 
Lawyer: So Mickey, it says you want to divorce Minnie because she's....extremely silly?
Mickey: No, I said she was fucking Goofy.",1,yes
"Who is the most popular man in the nudist colony?
The guy who can carry 2 drinks and 4 donuts.
And who is the most popular woman in the nudist colony?
The one who can eat the last donut.",1,no
"""They say there's safety in numbers. Tell that to six million jews""",1,no
"The elderly Jew won the lottery and gave a portion of the winnings to a neo-Nazi organization. When asked how he could do such a thing, he revealed his tattoo and said the Nazis gave him the winning numbers.",1,no
What do you call a white guy surrounded by five black guys? Coach.,1,no
What's white on top and black on the bottom? Society.,1,no
"
I went to donate sperm the other day, and the nurse asked me, ""sir, could you masturbate in the cup?"" To which I replied, ""well I'm pretty good, but I don't think I'm ready to compete just yet.""",1,no
"Losing my virginity was a lot like my first baseball game, very mediocre but atleast my dad came.",1,yes
"What's the best key for writing erotic music? D works best, but whatever you do, don't use A Minor.",1,no
"A Muslim walks into a gay bar in Florida The bartender asks ""what will you have?"" The Muslim replies ""shots for everyone""",1,no
Human races are like teeth. We only want the white ones but most of them are yellow and the black ones must be removed.,1,no
"What's the difference between a naked white woman and a naked black woman?
One's in Playboy, the other's in National Geographic.",1,yes
"Someone made a post offending handicapped people, but I didn’t reply. The comments were disabled.",1,no
"
A daughter asks her dad if she can have a sleepover with her girlfriends and he agrees. Later on, he over hears their game of truth or dare to which the daughter's friend asks her when the last time she had an orgasm was. The daughter replied, ""Oh, about 3 days ago."" and her dad bursts into the room yelling, ""I KNEW YOU WERE FAKING LAST NIGHT!""",1,yes
"
A guy was walking to a bar and on his way he found a girl tied up to the railroad tracks. He untied her and they had sex. Guy gets to the bar, friends ask why he's so late, tells them about the girl he found and all the different positions they fucked in. Friends give him props and ask if he got head, guy replies ""I couldn't find it.""",1,yes
"Political correctness is out of control, you can't even say ""black paint"" anymore! You have to say ""Tyrone, decorate my house.""",1,no
"A man goes to the library and asks for a book on suicide. The librarian says, ""Get lost, you won't bring it back.""",1,yes
"A new survey says that 2 out of 3 people live next door to a pedophile. Not me though, I live next to two smoking hot 10 year olds.",1,yes
The best thing about 9/11 was my house climbed 2 spots in the world's tallest building ranks.,1,no
"
A pedophile and a young boy are walking through the woods at night. The little boy says ""Boy, it sure is scary out here!"" The man replies, ""How do you think I feel? I have to walk out of here alone!""",1,yes
Why don't black people go on cruises? They're not falling for that one again.,1,no
Why is aspirin white? Because it works.,1,no
Why are black people so fast? Because the slow ones are in jail.,1,no
"What's better than roses on a piano?
Tulips on my organ",1,no
"The teacher asks her students what their parents do for a living.
The kids start shouting answers, my mom's a doctor, mine works in an office, my dad eats light bulbs and so on.
The teacher stops and says wait, your dad eats light bulbs?
Yes the boy responds. At night I hear my dad say to mom ""turn off that lightbulb, and I'll eat it""",1,no
"I went upstairs to find my wife waiting on the bed in her skimpiest lingerie. She beckoned to me and purred “Shut off the light, then come over here and stick it in me!” Now she’s not speaking to me. Probably should have let it cool off first.",1,no
What do deaf people and gynaecologists have in common? They both read lips.,1,no
"Two guys were closing up shop at the end of the night. One of them turns to the other, and says, ""Man I can't wait to go home and tear off my wife's panties."" The other guy says, ""Yeah, I know the feeling."" The first guy says, ""No man, I'm serious, they're killing me.""",1,no
What do you call a dog with no legs? Doesn't matter. He's not coming either way.,1,no
Why shouldn't you marry hardware engineers? They have floppy disks.,1,no
"A man wakes from a coma. His wife changes out of her black clothes and, irritated, remarks, “I really cannot depend on you in anything, can I!”",1,no
"I was at my bank today waiting in a short line. There was just one lady in front of me, an Asian lady, who was trying to exchange yen for dollars. It was obvious she was a little irritated. She asked the teller, ""Why it change? Yesterday, I get two hunat dolla of yen. Today I only get hunat eighty? Why it change?"" The teller shrugged his shoulders and said, ""Fluctuations."" The Asian lady says, ""Fluc you white people too!""",1,no
"There is a white boy, a Mexican boy, and a black boy who are all in the fifth grade. Who has the biggest dick? The black boy, because he's 18.",1,yes
How do you turn a cat into a fish? A: Tell the woman not to wash down there.,1,no
Why is it that skinny men like fat women? Because they need warmth in winter and shade in summer.,1,yes
 Why couldn't the leopard play hide and seek? A: Because he was always spotted.,0,no
Why are frogs always so happy? They eat whatever bugs them,0,no
The energizer bunny was arrested on a charge of battery.,0,no
Why do the French eat snails? A: They don't like fast food.,0,no
"An elephant and a camel are talking. The elephant asks, ""Why do you have boobs on your back?"" The camel replies, ""Ha! That's a funny question coming from an animal with a penis hanging from his face.",1,yes
"It was a baby mosquito's first day to fly out from home. When the mosquito came back home later that day, the father mosquito asked, ""How was your journey?"" The baby mosquito replied, ""It went great. Everyone was clapping for me!""",0,no
"What did the beaver say to the tree? A: ""It's been nice gnawing you!""",0,no
"A guy was driving in a car with a blonde. He told her to stick her head out the window and see if the blinker worked. She stuck her head out and said, ""Yes, No, Yes, No, Yes...""",1,no
"A kid walks up to his mom and asks, ""Mom, can I go bungee jumping?"" The mom says ""No, you were born from broken rubber and I don't want you to go out the same way!""",1,no
What do you call stoned Mexicans?  Baked beans.,1,no
You ever wondered why they don't solve many murders in Arkansas? There are no dental records and the DNA's all the same.,1,no
"A couple on their first date decide to go to his place afterwards. When they arrive, before he even gets the house keys out of his pocket, the girl says, 'You know, I can actually tell whether the man I’m dating and I are compatible just based on how he opens the door. If he busts it open, it means that he’s a selfish lover, and that’s definitely not someone I’m interested in. If he drops the keys, it means that he’s inexperienced in bed, and that’s not who I’m looking for either. So how do you open the door?'”
“'Well,' says the guy, 'I’ll just lick the lock first if you don’t mind.'",1,no
"A woman breaks up with a man with a small penis. His friends were amazed he didn't seem hurt or fazed by the breakup. 'It's OK,' he said. 'I wasn't that into her.",1,yes
"A while back, my SO asked a new coworker to grab ""about six inches"" of tape. The newbie grabbed about two inches and asked, ""Is this good?""

The secretary, who had been eavesdropping, sighed heavily and said, ""Honey, some man has been lying to you.""",1,no
"Two nuns are biking down the street in Prague. One nun says to the other, ""I've never come this way before."" The other nun turns to her and replies, ""It's the cobblestones.""",1,no
I came across an old family photo yesterday. So I wiped it off and put it back on the shelf.,1,no
Why is Halloween a pedophile's favorite holiday? Free delivery.,1,yes
"I was on the phone with my girlfriend the other day and she called me a pedophile. I told her, ""Wow, that's a pretty big word for a seven year old!""",1,yes
"How many Jews can you fit in a VW bug? 2 in the front, 3 in the back, and 11 in the ash tray.",1,no
"
What did the lesbian vampire say to the other lesbian vampire? See you next month.",1,no
"I’ve dedicated my life to find my wife’s murderer.
If you can recommend someone, let me know.",1,yes
"Hey, boss, my salary is not compatible with my skills!
I know that, but I can't let you starve to death",0,no
"I told a girl, ""you look great without glasses""
She said, ""but I don't wear glasses."" I replied, while polishing my lenses, ""yeah, but I do.""",1,no
"A programmer went to a store to pick up some groceries
As he was leaving the house his wife said: ""While you are there, buy some milk"". He never came back.",0,no
"Remember back in the day when your TV wouldn't work so you'd bang it a few times?
I tried that with my dishwasher, but unfortunately, she ended up pregnant…",1,no
"A lot of women actually turn into good drivers.
So if you're a good driver, watch out",1,no
Americans do use the metric system. Because they use 9mms at school.,1,no
I just bought some 12 year old scotch. Her parents weren't too happy with it though.,1,no
"A girl I know said the last time she had sex, it was like the men's Olympic 100m finals
I laughed, ""Over in 9.5 seconds?"".
""No,"" she said, ""Eight black men and a gun.""",1,yes
"""Indecisive"" is my favourite word. Actually, no it isn't.",0,no
"My Girlfriend left a note on the refrigerator that said ""This isn't working. Goodbye.""
I opened the refrigerator and it was working fine",0,no
"What's the best pick up line at a gay bar? ""May I push your stool in.""",1,no
"My wife was wondering why she was so itchy. I asked why she pronounced it with a silent ""B""",1,no
"A man just assaulted me with milk, butter and cheese. How dairy.",0,no
"Dating is a lot like fishing… Sure there is plenty of fish in the sea, but until I catch one, I am just stuck here holding my rod.",1,no
"My marriage was like a hurricane. At the beginning there was a lot of blowing, but in the end I lost my house.",1,no
"What’s the difference between being hungry and being horny?
Where you put the cucumber.",1,yes
"I failed a biology test today, they had asked me what was commonly found in cells
Apparently black people was not the answer.",1,no
"My girlfriend asked me if I could have a threesome, which of her friends I would choose.
Apparently, I was only supposed to name one, not two.",1,yes
"Son: Dad, a guy called me gay at the school today
Dad: Punch him in the face.
Son: But he is so cute.",0,no
I refused to believe I was gay and dyslexic. I was in Daniel.,1,no
What has 4 wheels and flies? A garbage truck,0,no
"What gets longer if pulled, fits snugly between breasts, slides neatly into a hole, chokes people when used incorrectly, and works well when jerked? A seatbelt.",1,no
"The shovel was a ground breaking invention, but everyone was blown away by the leaf blower.",0,no
Did you hear about the guy who lost the left side of his body? He's alright now.,0,no
What do you do with a dead chemist? You barium.,0,no
What did the buffalo say to his son? Bison.,0,no
I signed up for binary 101. But it turns out it's a level 5 course.,0,no
"At home, they treat me like God.
I'm generally ignored until someone wants something.",1,no
What do you call an Alien with three eyes? Aliiien!,0,no
"Just after my wife had given birth, I asked the doctor, ""How soon do you think we'll be able to have sex?""
He winked at me and said, ""I'm off duty in ten minutes - meet me in the car park.""",1,yes
What is brown and rhymes with Snoop? Dr. Dre.,0,no
"""Excuse me,"" I said to the woman sat in front of me on the bus, ""You have some semen on the back of your jacket.""
""I'm sure it's not semen,"" she said, ""It's probably yoghurt.""
""It's definitely semen,"" I said, ""I don't ejaculate yoghurt.""",1,yes
"What's worse than a lobster on your piano?
Crabs on your organ.",1,no
"A blonde gets knocked off her bike and takes a nasty whack to the head. A paramedic rushes over to check her for injuries. ""How many fingers have I got up?"" She suddenly bursts into tears. ""oh my god, I'm a paralysed from the waist down, I can't feel any""",1,no
"If a women drinks 2 glasses of wine a day, it could increase the chances of a stroke.
But, if you let her finish the bottle. She'll probably suck it as well.",1,no
"A guy in a plane stood up and shouted, “HIJACK!”
All passengers got scared. From the other end of the plane, a guy shouted back, “HI JOHN!”",0,no
"A limbo champion walks into a bar
He's disqualified.",0,no
What do Japanese cannibals eat? Raw-men.,0,no
Jokes about anti-vaxxer parents never get old. Just like their kids.,1,no
What's the difference between an apple and a black guy? The apple will eventually fall from the tree that it's hanging from!,1,no
I told my psychiatrist I got suicidal tendencies. He said from now on I have to pay in advance.,1,yes
What does a woman's pussy and a chainsaw have in common? Miss by a few inches and you're in deep shit.,1,yes
"Went to the doctors for a prostate exam. During the exam he said it's not unusual to become aroused or even ejaculate. But still, I wish he hadn't.",1,yes
Why are there no pharmacies in Africa? Because you can't use medicine on an empty stomach.,1,no
Dads are like boomerangs. I hope.,1,no
"Muslim women are horrible competitors. No matter what they do, they always get beat.",1,no
What's the difference between a little girl and a fridge? Fridges don't scream when you put your meat in them.,1,no
What's it like to be kissed by a vampire? It's a pain in the neck.,0,no
Why don't jews eat pussy? It's too close to the gas chamber.,1,yes
Why was the math book sad? Because it had too many problems.,0,no
Why was the guitar teacher arrested? For fingering A minor.,1,yes
Why did the hipster burn his tongu? He drank his coffee before it was cool,0,no
Why don't skeletons fight each other? They don't have the guts.,0,no
Why did the coffee file a police report? It got mugged.,0,no
Why did the orphan go to church? To hear about a loving father.,1,no
What is the most groundbreaking invention of all time? The shovel.,0,no
What kind of music do astronauts listen to? Neptunes.,0,no
What do you call an elephant that doesn't matter? An irrelephant.,0,no
When does a joke become a dad joke? When it becomes apparent.,0,no
What did the shy pebble wish for? That she was a little boulder.,0,no
How come the stadium got hot after the game? Because all of the fans left.,0,no
Why was it called the dark ages? Because of all the knights.,0,no
I used to be addicted to soap? but I'm clean now.,0,no
What kind of music do mummy's like? Rap.,0,no
Why are mummys scared of vacation? They're afraid to unwind.,0,no
I didn't vaccinate my 10 kids and the one that survived is fine!,1,no
"When I was a kid, I made a really big sandcastle with my grandma.

Unfortunately, that didn't impress anyone at the cremation…",1,no
Dark humor is like cancer. It's funnier when children get it.,1,no
I had a granny that we couldn't decide whether to bury or cremate. In the end we decided to just let her live.,1,no
"Doctor: ""I have some news about your baby.""
Parents: ""Don't tell us the gender, we want to keep it a surprise.""
Doctor: ""Oh I get it, you're those type of people. Okay, well IT is not breathing.""",1,no
One of my favorite memories as a child was building sandcastles with my grandad. Until my mother took the urn away,1,no
Whats the difference between buzz light year and a priest. Buzz goes limp when children enter the room,1,no
"What did the egg say to the boiling water? Give me a minute to get hard, I just came outta this chick.",1,no
"“Give it to me! Give it to me!"" she yelled. ""I'm so wet, give it to me now!"" She could scream all she wanted, but I was keeping the umbrella.",1,no
What do you call a swedish baby with no heart beat... still bjorn.,1,no
What do you call a woman who refuses to give a blowjob on the first date? An uber.,1,yes
"A newlywed calls her mother sobbing.
Mom: Honey what’s wrong?
Newlywed: Mom, it’s awful, John just had an accident at work and cut off his finger.
Mom: Oh no! That’s awful! His whole finger?
Newlywed: No, the one next to it.",1,no
"Newlywed: on our wedding night, I discovered that John has only one foot. Mom: count yourself lucky! Your father only has four inches.",1,no
"A little girl asks her mom ""Before I was born, did you want a little boy or a little girl?"". That mom says ""I just wanted a backrub"".",1,no
"Millenia ago, there were empires, ruled by emperors.
Centuries ago, there were kingdoms, ruled by kings.
Now, there are countries.",1,no
"
Why do Scottish men wear kilts?
Because sheep can hear a zipper from half a mile away.",1,no
"
What’s the difference between beer and liquor? My wife doesn’t moan when I beer.",1,yes
"I saw a sign that said ""watch for children"" and I thought, ""That sounds like a fair trade""",1,no
A man walked into his house and was delighted when he discovered that someone had stolen all of his lamps.,0,no
It's hard to explain puns to kleptomaniacs because they always take things literally.,0,no
"I asked my North Korean friend how it was there, he said he couldn't complain.",1,no
Soy milk is just regular milk introducing itself in Spanish.,0,no
"I discovered a substance that had no mass, and I was like ""0mg!""",0,no
Moses was the first person to use Ctrl C as a shortcut.,0,no
"My partner accused me of having no sense of direction. I got so angry, I packed up my stuff and right.",0,no
If you want to insult deaf people you should watch your mouth.,0,no
"People used to laugh at me when I would say ""I want to be a comedian"". Well nobody's laughing now.",0,no
"I hate Russian dolls, they're so full of themselves.",0,no
"I refused to believe my roadworker father was stealing from his job, but when I got home, all the signs were there.",0,no
"My girlfriend started smoking, so I slowed down and applied lubricant.",1,no
I remember a guy who was addicted to brake fluids. He said he could stop any time.,0,no
"Like a German vegetarian, I feared the wurst.",0,no
"My wife said, ""Sex is a weird thing. Two people go into a room, and later three people are there.""
I replied, ""That still doesn't justify the guy in our closet.""",1,yes
"I was offered sex with a 21 year old girl today.
In exchange, I was supposed to advertise some kind of bathroom cleaner. Of course I declined, because I am a person with high moral standards and strong willpower. Just as strong as Ajax, the super strong bathroom cleaner. Now available with scented lemon or vanilla.",1,yes
"A man comes home early one day and finds his wife, still in bed and without a stitch of clothing on.
""What are you doing? It's the middle of the day!"" he asks, and she replies, ""Oh, I have nothing to wear, so I'm just wearing nothing and not going out.""
He pulls open the closet: ""Nonsense! You have this red dress, this blue dress, a yellow dress, oh hey Jerry, a black pant suit, the brown dress...""",1,no
"""When one door closes, another one is always opening!""
""I understand that, but unless you fix it, I'm not buying the car.""",0,no
"Little Johnny was in 4th grade, hearing about basic human anatomy. Mrs. Krivitz, pointing to a simple image projected on the screen “this is a penis, every man has one.” Little Johnny raised his hand and said “my dad has two.” Mrs. Krivitz said “no, only one.” Johnny said “two, a little one he goes to the bathroom with, and a really big one he brushes mommy’s teeth with.”",1,yes
"Little Johnny prays every night. Please bless Mommy and Daddy and keep them safe. One night Johnny is mad at his dad and just prays for mom.

The next day Johnny is upset and worried. Thinking that maybe his dad will be hurt the next day. He is nervous in school all day. Runs home and finds him mom crying.

"" Is Daddy ok?"" He asks with a quiver in his voice.

Mom answers

"" Dad is ok, the mailman died. """,1,no
why do roosters not wear underwear? They have their peckers on their face!,1,no
Elon Musk and Bill Gates came up with a new erectile dysfunction pill. They’re calling Elon Gates!,1,yes
What do you call a snake that's gone limp? A reptile dysfunction.,1,no
"I was having sex with my German girlfriend last night, but it was distracting when she kept yelling her age.",1,yes
What do you call a flying Jew? Smoke.,1,no
"A black guy and a Mexican were in a car, who was driving? The cop.",1,no
"They say Muslims are angry people, but they just have a really short fuse.",1,no
I don't get the point of banning unvaccinated kids from public schools. They'll never reach school age anyway.,1,no
I never really understood school shooter jokes. I guess they're just aimed at a younger audience.,1,yes
"Teacher: Can anyone name a flammable object? Jewish kid: ooh ooh me me! Teacher: Good, Anyone else?",1,no
"Always remember, Science flies you to the moon. But religion flies you into buildings.",1,no
Why don't the Japanese celebrate Christmas? Because last time they watched a fat man fall from the sky they lost half there population.,1,no
I locked my keys in my car outside a Planned Parenthood the other day. Turns out they get really upset when you walk in and ask for a coat hanger.,1,no
"""But I cant conquer China, it's way too big…""
Now, Genghis, what do I always say..?
*Sights* ""I'm Genghis Khan, not Genghis Khan't""",0,no
"How do Arabs feed their children?
""Here comes the airplane"" and ""Here comes the second one""",1,no
"Where do naughty rainbows go?
To prism. It's a light sentence, giving them time to reflect.",0,no
"Two communists are sitting together at the beach. One turns to the other and asks, ""Have you read Marx?""
The second replies, ""Yes, it's these damn wicker chairs!""",0,no
"I was at Japanese garden looking at the koi pond. The man there pointed out the A koi, B, and C but said ""Don't be fooled by that last one...""
""That's the D koi.""",0,no
"I told my coworker the exciting news that my partner and I are expecting. She goes, “Oh, do you have a midwife?”
I’m like, “No, she’s actually pretty amazing.”",0,no
"""Pre"" means before and ""Post"" means after.
Using both at the same time would be Preposterous.",0,no
What does a chocolate bar do when it laughs? It Snickers.,0,no
"My girlfriend is 21 and I'm 40. We went to a bar the other day, and everyone's calling us mean names, like pedophile, cradle robber, gold digger, etc.

It was so humiliating. Completely ruined our tenth anniversary.",1,yes
Why do Americans fish with a gun? So they get the whole school.,1,yes
"After an unsuccessful harvest, why did the farmer decide to try a career in music? Because he had a ton of sick beets.",0,no
Which days are the strongest? Saturday and Sunday. The rest are weekdays.,0,no
I found a wooden shoe in my toilet today. It was clogged.,0,no
What do you call a bundle of hay in a church? Christian Bale.,0,no
Never date a tennis player. Love means nothing to them.,0,no
How do flat-earthers travel? On a plane.,0,no
Someone complimented my parking today! They left a sweet note on my windshield that said “parking fine.”,0,no
Not to brag but I made six figures last year. I was also named worst employee at the toy factory.,0,no
"6:30 is my favorite time of day, hands down!",0,no
"I took up origami for a while, but I gave it up because it was too much paperwork.",0,no
You know those stair lifts for old people? Those things really drive me up the wall.,0,no
"Dad putting car in reverse.
Dad: Ahh, this takes me back!",0,no
"*Dad buying fake Christmas tree*

Cashier: “are you going to put it up yourself?”

Dad: “don’t be disgusting.... I’m going to put it up in the living room.”",1,no
"When I'm at a restaurant and the waitress says ""Do you wanna box for that?"" I always reply with ""No, but I'll wrestle you for it."" ",0,no
Why did the blind man fall into the well? Because he couldn’t see that well.,0,no
What do you call an illegally parked frog? Toad.,0,no
I told my dad that I was feeling cold. He told me to sit in the corner since its 90 degrees.,0,no
"
""Dad can you make me a sandwich?"" Dad walks over, grabs two slices of bread comes and comes back. Places bread over my ears.

""There, now you're a sandwich.""",0,no
"I hate thoose people who knock on your door and say you need to get ""saved"" or else you will ""burn.""
Stupid firemen.",1,yes
"Which is heavier, water or butane? Butane of course, it’s a lighter fluid.",0,no
"I saw a warning sign saying that the fire exit was alarmed, so I gave it a hug and told it everything was ok.",0,no
A friend of mine lost his job at a fishing supplies company. He opened a whole can of worms.,0,no
I like jokes about stationery but rulers are where I draw the line.,0,no
I designed square tyres for my car and tried to push it down a hill.  It didn't go down well.,0,no
"Asked my friend why a knife is his favourite utensil.  He said ""a spoon and a fork just don't cut it"".",0,no
"I wanted my kids to watch the orchestra, but I had to turn it off. It was too much sax and violins.",1,no
"What is the difference between a literalist and a kleptomaniac? A literalist takes everything literally. A kleptomaniac takes everything, literally.",0,no
"A bartender broke up with her boyfriend, but he kept asking her for another shot.",0,no
"A brain walks into a bar and takes a seat. “I’d like some wings and a pint of beer, please,” it says. “Sorry, but I can’t serve you,” the bartender replies. “You’re out of your head.”",0,no
Did I tell you the time I fell in love during a backflip? I was heels over head!,0,no
"Do mascara and lipstick ever argue? Sure, but then they makeup.",0,no
"How long should socks be? Twelve inches, so you can fit in one foot.",0,no
"I got hit in the head with a can of Coke today. Don’t worry, I’m not hurt. It was a soft drink.",0,no
I’m an expert at picking leaves and heating them in water. It’s my special tea.,0,no
"I’ve been bored recently, so I decided to take up fencing. The neighbors keep demanding that I put it back.",0,no
"My doctor told me I’ve really grown as a person. Well, her exact words were that I “gained excess weight.”",0,no
"My wife asked me to sync her phone, so I threw it into the ocean.",0,no
People are usually shocked that I have a Police record. But I love their greatest hits!,0,no
Why do some couples go to the gym? Because they want their relationship to work out.,0,no
"A friend has bought an old aircraft, taken the wings off, and turned it into a restaurant beside the airport terminal. I don’t think it will take off.",0,no
"A local bank is opening an ATM in a tree. If its successful, they might expand to other branches.",0,no
Took my friend to see the world’s biggest fan as a birthday treat. He was blown away.,0,no
Asked a friend why he was staring at a bottle of orange juice. He replied that it said “concentrate” on it.,0,no
"Went bowling with some friends the other day. Thought I should go first, just to get the ball rolling.",0,no
Love watching rivers running under bridges on the internet. Was watching a live stream earlier.,0,no
Saw a bunch of people eating burgers whilst waiting for the launch of a new toy doll. It was a Barbie queue.,0,no
Why did the two electrical cables split up? There was no spark between them.,0,no
Found out my charger cable was broken. I was shocked.,0,no
I downloaded a colander app instead of a calendar and now my battery keeps draining.,0,no
Someone has removed the fifth month from all of my calendars. I’m dismayed.,0,no
"Cleaning my chimney I was surprised to find all sorts of sporting equipment for playing cricket, baseball, and rounders. I think there are some bats living in there.",0,no
"Chocolate has really gone up in price. I bought a milky way, a galaxy and a mars. It was astronomical.",0,no
I’d tell you a joke about a cloud but it would be over your head.,0,no
Friend of mine is an expert in making clown shoes. It’s no small feat.,0,no
My friend told me that she got molested as a child. It was a very touching story,1,yes
How do you pick up a Jewish girls at Auschwitz? With a dust pan.,1,yes
"Who are the fastest readers in the world?
World trade center employees. 70 stories in 10 seconds.",1,no
Why do Jews have big noses? Free air.,1,no
Why do you paint your canoe black? So it won't tip.,1,no
I'm not a magician but I once turned a back rub into two kids and a mortgage.,1,no
"I got a new stick deodorant today. The instructions said: Remove cap and push up bottom.
I can barely walk, but when I fart, the room smells lovely.",1,no
I read a story about pig anatomy. It was all straightforward until I found a twist in the tale. ,0,no
Wish I'd never got a tattoo of a bonfire on my wrist. Loads of places won't allow me in with fire arms. ,0,no
What is the most gullible chemical element? I think it is easily lead. ,0,no
"I'm not one to judge, but if you don't clean your mirrors, they reflect badly on you. ",0,no
Got my friend an unnecessarily large rocket this year.  He's over the moon. ,0,no
Bought a friend a fridge for his birthday. You should have seen his face light up when he opened it.,0,no
"Really nice car park here. The sign says ""You will be charged after 2 hours"". Very kind, I thought, as I plugged in my electric car.",0,no
"My friend is trying to invent the world’s strongest suction cup that can stick to any surface.
Not quite sure how he’s gonna pull it off.",0,no
"My mom was a radiologist. She met my dad when he came in for an x-ray.
I always wondered what she saw in him.",0,no
People who can’t tell the difference between whole numbers and decimals are missing the point.,0,no
I'm changing my name to Bimimell. It’s pronounced “Bill.” The mime is silent.,0,no
"I ran into a lamppost yesterday. Luckily, I only sustained light injuries.",0,no
A dentist and a manicurist entered a boxing ring. They fought tooth and nail.,0,no
"All of the fortune tellers I’ve met are either really depressing or overly enthusiastic. 
Why can’t I find a happy medium?",0,no
What do you call a typo inscribed on a tombstone? A grave mistake.,0,no
"I’ve recently discovered I’m terrified of elevators, so I’m taking steps to avoid them.
I was a little afraid of speed bumps too, but I’m slowly getting over them.",0,no
"After playing guitar for years, I thought I could learn to play the piano.
But it's not an easy instrument to pick up.",0,no
"My friend thinks that drinking beer will make him smarter.  
But I don't think anything would make my Budweiser.",0,no
"I accidentally replaced my halogen bulbs with hallucinogen bulbs.  
The circuit breakers have been  tripping all week and my electric bill is super high.",0,no
Pro tip: Always wear glasses when doing math. It helps with division.,0,no
I’m working on a bunch of jokes about wind. They’re currently saved as drafts.,0,no
“There are no words in the English language that contain every vowel in alphabetical order!” ...he said facetiously.,0,no
New York is the opposite of Minnesota because New York is where the Big Apple is and Minnesota is where the Minneapolis.,0,no
"Within minutes, the detective knew exactly what the murder weapon was. It was a brief case.",0,no
"Instructor: Welcome to Salsa class! Who's ready to learn how to dance?
Me, hiding a bag of tortilla chips: There's been a misunderstanding.",0,no
"I'm not one to brag about my finances, but my bank calls me almost every day to tell me my account balance is outstanding!",0,no
"I asked the librarian if they had any books on amplifiers.
She said, ""Yes, what volume would you like?""",0,no
"The other day I ran into a friend I hadn’t seen in years. 
Got really awkward when we had to exchange insurance info.",0,no
"I asked my mom if she took Tylenol when  pregnant with me. 
She said, “Only when the hangovers were really bad.”",1,no
My parents disowned me for getting a tattoo of a bar code. I just hope I can redeem myself.,0,no
A micromanager walked into a bar. And immediately ordered everyone a round.,0,no
"What are 3 key elements for a fire? Police, a gun, a black man.",1,yes
What was the most popular drink during ww2? Orange Juice. 100% concentrated.,1,no
What do you call intelligent people in the U.S? Tourists.,1,no
"Damn girl, are you a cop? ... because you took my breath away.",1,no
Tell a girl she's beautiful once and she won't believe you. Tell a girl she's fat once and she'll always remember it. That's because elephants never forget.,1,no
Whats the difference between a cop and a bullet? When a bullet kills somebody you know its been fired.,1,yes
I have proof that God is black. Everyone refers to him as “father” but no one’s ever seen him.,1,no
